codigo_producto,iid_clasificacion,iid_subclasificacion,iid_nombre,iid_caracteristica,iid_marca,modelo,unidad_compra,unidad_consumo,stock,cantidad_minima,fecha_creacion,fecha_ultimo_movimiento,estado,es_de_conteo
02.001.0165,,1,102,2155,401,,1,1,,1.00,2020-08-06 17:26:00,,1,0
02.001.0166,,1,102,2155,402,,1,1,,1.00,2020-08-06 17:27:00,,1,0
04.001.0026,,1,275,2156,40,,1,1,,2.00,2020-08-21 10:21:00,,1,0
01.005.0665,,5,87,2157,40,,1,1,,50.00,2020-08-24 12:58:00,,1,0
01.005.0666,,5,478,2158,40,,1,1,,1.00,2020-08-25 12:09:00,,1,0
01.005.0667,,5,85,2159,40,,1,1,,2.00,2020-08-31 10:58:00,,1,0
01.005.0668,,5,85,2160,40,,1,1,,2.00,2020-08-31 10:59:00,,1,0
01.005.0669,,5,85,2161,40,,1,1,,2.00,2020-08-31 10:59:00,,1,0
01.005.0670,,5,85,2162,40,,1,1,,2.00,2020-08-31 10:59:00,,1,0
01.005.0671,,5,85,2163,40,,1,1,,2.00,2020-08-31 11:00:00,,1,0
01.005.0672,,5,85,2164,40,,1,1,,2.00,2020-08-31 11:01:00,,1,0
01.005.0673,,5,85,2165,98,,1,1,,2.00,2020-08-31 11:40:00,,1,0
01.005.0674,,5,85,2166,98,,1,1,,2.00,2020-08-31 11:40:00,,1,0
01.005.0675,,5,94,260,353,,1,1,,500.00,2020-09-09 13:19:00,,1,0
02.001.0167,,1,178,1751,404,,1,1,,2.00,2020-10-06 12:55:00,,1,0
01.005.0676,,5,85,2167,301,,1,1,,1.00,2020-10-06 13:45:00,,1,0
01.006.0157,,6,360,1713,354,,1,1,,1.00,2020-10-14 11:32:00,,1,0
01.005.0677,,5,110,2153,406,,1,1,,10.00,2020-10-28 12:04:00,,1,0
01.005.0678,,5,94,259,405,,1,1,,800.00,2020-11-04 12:14:00,,1,0
01.003.0393,,3,139,2168,109,,1,1,,1.00,2020-11-04 12:40:00,,1,0
01.005.0679,,5,541,2169,407,,1,1,,50.00,2020-11-06 12:37:00,,1,0
01.005.0680,,5,542,2170,408,,1,1,,100.00,2020-11-06 12:38:00,,1,0
02.001.0168,,1,102,2171,40,,1,1,,1.00,2020-11-13 10:23:00,,1,0
01.005.0681,,5,94,259,353,,1,1,,800.00,2020-11-20 10:32:00,,1,0
01.005.0682,,5,94,260,92,,1,1,,700.00,2020-11-20 10:32:00,,1,0
01.006.0158,,6,543,938,354,,1,1,,3.00,2020-11-30 11:55:00,,1,0
01.003.0394,,3,249,2172,40,,1,1,,1.00,2021-01-06 14:02:00,,1,0
01.003.0395,,3,139,2173,1,,1,1,,1.00,2021-01-07 15:15:00,,1,0
01.003.0396,,3,139,2174,1,,1,1,,1.00,2021-01-07 15:16:00,,1,0
01.003.0397,,3,139,2176,1,,1,1,,1.00,2021-01-07 15:16:00,,1,0
01.003.0398,,3,139,2175,1,,1,1,,1.00,2021-01-07 15:16:00,,1,0
01.003.0399,,3,139,2177,1,,1,1,,1.00,2021-01-07 15:19:00,,1,0
01.003.0400,,3,139,2178,1,,1,1,,1.00,2021-01-07 15:19:00,,1,0
01.005.0683,,5,85,2179,118,,1,1,,2.00,2021-01-13 11:11:00,,1,0
01.005.0684,,5,85,2180,98,,1,1,,2.00,2021-01-19 13:51:00,,1,0
01.005.0685,,5,85,2181,98,,1,1,,2.00,2021-01-19 13:52:00,,1,0
01.001.0425,,1,11,2182,298,,1,1,,1.00,2021-02-08 10:23:00,,1,0
05.001.0067,,1,544,2183,410,,1,1,,1.00,2021-02-10 13:03:00,,1,0
01.005.0686,,5,94,260,405,,1,1,,200.00,2021-03-02 13:28:00,,1,0
02.001.0169,,1,252,2184,107,,11,11,,1.00,2021-03-04 11:37:00,,1,0
02.001.0170,,1,228,2185,56,,1,1,,1.00,2021-03-04 11:40:00,,1,0
01.005.0687,,5,85,2186,98,,1,1,,2.00,2021-03-30 12:02:00,,1,0
01.002.0169,,2,107,2187,40,,1,1,,1.00,2021-05-04 12:15:00,,1,0
01.002.0170,,2,107,2188,40,,1,1,,1.00,2021-05-04 12:16:00,,1,0
01.005.0688,,5,173,2189,40,,1,1,,1.00,2021-05-05 12:49:00,,1,0
01.005.0689,,5,173,2190,40,,1,1,,1.00,2021-05-05 12:49:00,,1,0
01.006.0159,,6,490,2191,411,,1,1,,1.00,2021-06-01 13:34:00,,1,0
01.005.0690,,5,94,260,412,,1,1,,200.00,2021-07-02 11:42:00,,1,0
01.003.0401,,3,132,2192,40,,1,1,,2.00,2021-07-02 11:56:00,,1,0
01.005.0691,,5,95,2193,413,,1,1,,12.00,2021-07-02 12:46:00,,1,0
01.005.0692,,5,303,2194,39,,1,1,,2.00,2021-07-02 13:40:00,,1,0
01.005.0693,,5,85,707,322,,1,1,,2.00,2021-07-02 13:42:00,,1,0
01.001.0426,,1,156,2195,40,,1,1,,1.00,2021-07-13 11:45:00,,1,0
01.001.0427,,1,156,2196,40,,1,1,,1.00,2021-07-13 11:45:00,,1,0
01.001.0428,,1,156,2197,40,,1,1,,1.00,2021-07-13 11:47:00,,1,0
01.001.0429,,1,156,2198,40,,1,1,,1.00,2021-07-13 11:48:00,,1,0
01.001.0430,,1,38,2199,1,,1,1,,1.00,2021-07-13 12:54:00,,1,0
01.001.0431,,1,38,2200,1,,1,1,,1.00,2021-07-13 12:54:00,,1,0
01.001.0432,,1,38,2201,1,,1,1,,1.00,2021-07-13 12:54:00,,1,0
01.001.0433,,1,38,2202,1,,1,1,,1.00,2021-07-13 12:54:00,,1,0
01.001.0434,,1,38,2203,1,,1,1,,1.00,2021-07-13 12:55:00,,1,0
01.001.0435,,1,38,2204,1,,1,1,,1.00,2021-07-13 12:55:00,,1,0
01.002.0171,,2,45,2205,40,,1,1,,1.00,2021-07-30 11:39:00,,1,0
01.002.0172,,2,118,2206,40,,1,1,,1.00,2021-07-30 11:40:00,,1,0
01.006.0160,,6,351,2207,354,,1,1,,1.00,2021-08-02 11:58:00,,1,0
01.006.0161,,6,490,2208,354,,1,1,,1.00,2021-08-02 11:58:00,,1,0
02.001.0171,,1,545,2210,40,,1,1,,1.00,2021-08-06 09:27:00,,1,0
01.003.0402,,3,139,2211,23,,1,1,,1.00,2021-08-31 11:51:00,,1,0
01.003.0403,,3,139,2212,23,,1,1,,1.00,2021-08-31 11:51:00,,1,0
01.003.0404,,3,139,2213,23,,1,1,,1.00,2021-08-31 11:51:00,,1,0
01.005.0694,,5,85,2214,98,,1,1,,2.00,2021-09-03 09:45:00,,1,0
01.005.0695,,5,85,2215,98,,1,1,,1.00,2021-09-03 09:45:00,,1,0
01.003.0405,,3,36,241,116,,1,1,,1.00,2021-10-05 12:03:00,,1,0
01.003.0406,,3,321,2216,1,,1,1,,1.00,2021-10-13 11:13:00,,1,0
01.003.0407,,3,321,2217,1,,1,1,,1.00,2021-10-13 11:13:00,,1,0
01.005.0696,,5,303,2218,1,,1,1,,5.00,2021-10-29 11:22:00,,1,0
03.001.0221,,1,479,2219,209,,1,1,,1.00,2021-10-29 12:40:00,,1,0
01.005.0697,,5,85,2220,40,,1,1,,5.00,2021-11-03 10:47:00,,1,0
01.005.0698,,5,171,2221,40,,1,1,,5.00,2021-11-03 11:06:00,,1,0
01.005.0699,,5,99,2222,40,,1,1,,2.00,2021-11-05 10:31:00,,1,0
01.005.0700,,5,171,2223,272,,1,1,,5.00,2021-12-01 10:47:00,,1,0
01.005.0701,,5,12,2224,40,,1,1,,1.00,2022-01-04 13:41:00,,1,0
01.005.0702,,5,209,2225,153,,1,1,,2.00,2022-01-14 14:02:00,,1,0
01.003.0408,,3,321,2226,241,,1,1,,1.00,2022-02-01 11:51:00,,1,0
01.005.0703,,5,85,2227,167,,1,1,,1.00,2022-03-03 13:21:00,,1,0
01.005.0704,,5,85,2228,167,,1,1,,5.00,2022-03-03 13:21:00,,1,0
01.005.0705,,5,85,2229,167,,1,1,,5.00,2022-03-03 13:21:00,,1,0
01.005.0706,,5,85,2230,167,,1,1,,5.00,2022-03-03 13:22:00,,1,0
01.005.0707,,5,85,2231,167,,1,1,,5.00,2022-03-03 13:23:00,,1,0
01.005.0708,,5,85,2232,167,,1,1,,5.00,2022-03-03 13:23:00,,1,0
01.003.0409,,3,45,2234,246,,1,1,,1.00,2022-04-08 13:09:00,,1,0
02.001.0172,,1,117,2235,414,,1,1,,5.00,2022-05-04 10:54:00,,1,0
01.003.0410,,3,6,2236,415,,1,1,,1.00,2022-05-04 11:40:00,,1,0
01.005.0709,,5,85,2237,98,,1,1,,1.00,2022-05-30 11:54:00,,1,0
01.005.0710,,5,173,2238,40,,1,1,,1.00,2022-05-30 11:55:00,,1,0
01.005.0711,,5,173,2239,40,,1,1,,1.00,2022-05-30 11:55:00,,1,0
01.005.0712,,5,173,2240,40,,1,1,,1.00,2022-05-30 11:55:00,,1,0
01.005.0713,,5,173,2241,40,,1,1,,1.00,2022-05-30 11:56:00,,1,0
01.005.0714,,5,173,2242,348,,1,1,,1.00,2022-05-30 11:56:00,,1,0
01.005.0715,,5,171,2243,368,,1,1,,4.00,2022-06-07 11:59:00,,1,0
01.002.0173,,2,160,2244,23,,1,1,,3.00,2022-07-01 13:49:00,,1,0
01.002.0174,,2,160,2245,23,,1,1,,3.00,2022-07-01 13:50:00,,1,0
03.001.0222,,1,43,1536,40,,1,1,,1.00,2022-07-06 10:42:00,,1,0
01.006.0162,,6,351,2246,40,,1,1,,1.00,2022-08-15 12:46:00,,1,0
01.005.0716,,5,546,2247,40,,1,1,,1.00,2022-08-23 11:11:00,,1,0
01.005.0717,,5,85,2248,40,,1,1,,2.00,2022-08-31 13:14:00,,1,0
01.005.0718,,5,85,2249,40,,1,1,,2.00,2022-08-31 13:14:00,,1,0
01.005.0719,,5,85,2250,40,,1,1,,2.00,2022-08-31 13:15:00,,1,0
01.005.0720,,5,171,2252,416,,1,1,,4.00,2022-09-30 13:13:00,,1,0
01.005.0721,,5,90,2251,417,,1,1,,3.00,2022-09-30 13:13:00,,1,0
01.005.0722,,5,85,2253,98,,1,1,,2.00,2022-10-03 10:41:00,,1,0
01.005.0723,,5,547,2254,40,,1,1,,3.00,2022-10-03 12:36:00,,1,0
03.001.0223,,1,211,2255,40,,1,1,,1.00,2022-10-05 12:42:00,,1,0
01.005.0724,,5,21,2256,74,,1,1,,2.00,2022-10-12 10:26:00,,1,0
01.003.0411,,3,139,2257,40,,1,1,,1.00,2022-11-03 09:32:00,,1,0
01.003.0412,,3,139,2258,40,,1,1,,1.00,2022-11-03 09:32:00,,1,0
01.003.0413,,3,139,2259,40,,1,1,,1.00,2022-11-03 09:32:00,,1,0
01.005.0725,,5,66,2260,40,,1,1,,5.00,2022-11-10 10:12:00,,1,0
01.005.0726,,5,66,2261,40,,1,1,,5.00,2022-11-10 10:12:00,,1,0
01.005.0727,,5,66,2262,40,,1,1,,5.00,2022-11-10 10:12:00,,1,0
01.005.0728,,5,344,2263,40,,1,1,,5.00,2022-11-10 10:12:00,,1,0
01.005.0729,,5,66,2264,40,,1,1,,3.00,2022-11-10 10:13:00,,1,0
01.006.0163,,6,477,2265,319,,1,1,,1.00,2022-11-28 11:05:00,,1,0
01.006.0164,,6,543,2266,319,,1,1,,1.00,2022-11-28 11:08:00,,1,0
01.006.0165,,6,360,2267,319,,1,1,,1.00,2022-11-28 11:12:00,,1,0
01.006.0166,,6,360,2268,354,,1,1,,1.00,2022-11-28 11:18:00,,1,0
01.006.0167,,6,360,1998,319,,1,1,,1.00,2022-11-28 11:21:00,,1,0
01.006.0168,,6,351,2269,354,,1,1,,1.00,2022-11-28 11:28:00,,1,0
01.005.0730,,5,548,2271,224,,1,1,,1.00,2022-12-20 12:46:00,,1,0
01.005.0731,,5,548,2272,224,,1,1,,1.00,2022-12-20 12:46:00,,1,0
01.005.0732,,5,85,2273,98,,1,1,,4.00,2023-01-30 12:27:00,,1,0
01.005.0733,,5,184,2274,66,,4,7,,1.00,2023-01-31 12:48:00,,1,0
01.005.0734,,5,184,2275,66,,4,7,,1.00,2023-01-31 12:48:00,,1,0
01.006.0169,,6,477,2276,354,,1,1,,1.00,2023-02-02 10:02:00,,1,0
01.006.0170,,6,360,2277,319,,1,1,,3.00,2023-03-13 13:14:00,,1,0
01.005.0735,,5,85,2278,98,,1,1,,2.00,2023-04-04 13:08:00,,1,0
01.002.0175,,2,60,2280,15,,10,10,,1.00,2023-04-14 12:38:00,,1,0
01.006.0171,,6,313,2281,354,,1,1,,1.00,2023-04-18 10:22:00,,1,0
01.006.0172,,6,490,2282,354,,1,1,,1.00,2023-05-08 10:51:00,,1,0
01.006.0173,,6,490,2283,354,,1,1,,1.00,2023-05-08 10:51:00,,1,0
03.001.0224,,1,243,2284,418,,1,1,,1.00,2023-05-10 10:51:00,,1,0
03.001.0225,,1,243,2285,418,,1,1,,1.00,2023-05-10 10:51:00,,1,0
03.001.0226,,1,243,2286,418,,1,1,,1.00,2023-05-10 10:52:00,,1,0
03.001.0227,,1,243,2287,418,,1,1,,1.00,2023-05-10 10:52:00,,1,0
02.001.0173,,1,549,2288,40,,1,1,,1.00,2023-05-11 15:30:00,,1,0
01.001.0436,,1,236,331,40,,1,1,,1.00,2023-05-11 15:34:00,,1,0
01.005.0736,,5,85,2289,167,,1,1,,3.00,2023-05-30 15:46:00,,1,0
01.005.0737,,5,85,2290,167,,1,1,,2.00,2023-05-30 15:47:00,,1,0
01.005.0738,,5,85,2291,167,,1,1,,3.00,2023-05-30 15:47:00,,1,0
01.005.0739,,5,85,2292,167,,1,1,,3.00,2023-05-30 15:48:00,,1,0
01.001.0437,,1,85,2270,167,,1,1,,3.00,2023-05-30 15:50:00,,1,0
01.005.0740,,5,85,2293,167,,1,1,,2.00,2023-05-30 15:55:00,,1,0
03.001.0228,,1,51,2295,137,,1,1,,1.00,2023-06-06 09:41:00,,1,0
01.005.0741,,5,85,2296,167,,1,1,,2.00,2023-06-12 17:55:00,,1,0
01.006.0174,,6,351,2297,354,,1,1,,1.00,2023-06-26 16:10:00,,1,0
01.006.0175,,6,360,2298,354,,1,1,,1.00,2023-06-26 16:44:00,,1,0
01.005.0742,,5,173,2300,40,,1,1,,2.00,2023-07-12 11:55:00,,1,0
01.005.0743,,5,173,2301,40,,1,1,,2.00,2023-07-12 11:56:00,,1,0
03.001.0229,,1,550,2302,40,,1,1,,1.00,2023-07-12 12:45:00,,1,0
01.005.0744,,5,551,2303,421,,1,1,,2.00,2023-07-13 13:04:00,,1,0
01.005.0745,,5,12,2304,23,,1,1,,1.00,2023-08-01 10:06:00,,1,0
03.001.0230,,1,552,2305,423,,1,1,,1.00,2023-08-01 11:23:00,,1,0
01.005.0746,,5,12,2306,424,,1,1,,1.00,2023-08-01 12:10:00,,1,0
01.006.0176,,6,553,2307,40,,1,1,,1.00,2023-08-07 12:26:00,,1,0
01.003.0414,,3,46,147,425,,1,1,,1.00,2023-08-10 11:51:00,,1,0
01.006.0177,,6,313,2308,335,,1,1,,1.00,2023-09-01 11:49:00,,1,0
01.006.0178,,6,313,2309,40,,1,1,,1.00,2023-09-04 17:21:00,,1,0
01.005.0747,,5,209,2310,40,,1,1,,1.00,2023-09-26 13:38:00,,1,0
01.005.0748,,5,90,2311,426,,1,1,,3.00,2023-09-26 13:39:00,,1,0
01.005.0749,,5,94,2312,40,,1,1,,2.00,2023-09-26 13:43:00,,1,0
01.001.0438,,1,306,2315,319,,1,1,,1.00,2023-09-27 10:39:00,,1,0
01.006.0179,,6,306,2316,319,,1,1,,1.00,2023-09-27 10:39:00,,1,0
01.005.0750,,5,317,2313,122,,1,1,,1.00,2023-09-28 10:03:00,,1,0
01.005.0751,,5,317,2314,122,,1,1,,1.00,2023-09-28 10:04:00,,1,0
01.005.0752,,5,554,1113,40,,1,1,,1.00,2023-09-28 10:32:00,,1,0
03.001.0231,,1,126,2317,427,,1,1,,1.00,2023-09-28 10:59:00,,1,0
02.001.0174,,1,94,2318,146,,1,1,,1.00,2023-09-28 11:02:00,,1,0
01.006.0180,,6,351,2319,40,,1,1,,1.00,2023-10-19 17:20:00,,1,0
01.006.0181,,6,360,2320,40,,1,1,,1.00,2023-11-15 10:16:00,,1,0
01.006.0182,,6,477,2321,40,,1,1,,1.00,2023-11-15 10:16:00,,1,0
01.001.0439,,1,543,2322,40,,1,1,,1.00,2023-11-15 10:17:00,,1,0
01.003.0415,,3,321,2323,428,,1,1,,1.00,2023-12-04 10:30:00,,1,0
01.002.0176,,2,60,2324,51,,1,1,,2.00,2023-12-05 09:55:00,,1,0
03.001.0232,,1,550,2325,40,,1,1,,1.00,2023-12-12 10:01:00,,1,0
01.003.0416,,3,321,2326,40,,1,1,,1.00,2024-02-02 10:41:00,,1,0
05.001.0068,,1,555,2327,282,,1,1,,1.00,2024-02-07 12:24:00,,1,0
02.001.0175,,1,67,2328,107,,1,1,,1.00,2024-02-08 10:15:00,,1,0
02.001.0176,,1,267,2329,40,,1,1,,1.00,2024-02-08 10:15:00,,1,0
05.001.0069,,1,290,2330,40,,1,1,,2.00,2024-02-28 11:22:00,,1,0
01.003.0417,,3,139,2331,1,,1,1,,1.00,2024-03-01 10:33:00,,1,0
01.005.0753,,5,173,2332,40,,1,1,,1.00,2024-03-01 11:59:00,,1,0
01.005.0754,,5,173,2333,40,,1,1,,1.00,2024-03-01 11:59:00,,1,0
01.005.0755,,5,206,2334,237,,1,1,,1.00,2024-03-05 10:06:00,,1,0
01.005.0756,,5,206,2335,237,,1,1,,1.00,2024-03-05 10:08:00,,1,0
01.005.0757,,5,206,2336,237,,1,1,,1.00,2024-03-05 10:08:00,,1,0
01.005.0758,,5,206,2337,237,,1,1,,1.00,2024-03-05 10:09:00,,1,0
01.005.0759,,5,206,2341,237,,1,1,,1.00,2024-03-05 10:40:00,,1,0
01.005.0760,,5,206,2339,237,,1,1,,1.00,2024-03-05 10:40:00,,1,0
01.005.0761,,5,206,2340,237,,1,1,,1.00,2024-03-05 10:40:00,,1,0
01.003.0418,,3,321,2342,428,,1,1,,1.00,2024-04-08 11:18:00,,1,0
01.005.0762,,5,557,2345,388,,1,1,,100.00,2024-04-08 11:21:00,,1,0
02.001.0177,,1,102,2346,430,,1,1,,1.00,2024-04-09 12:27:00,,1,0
04.001.0027,,1,240,2347,40,,1,1,,1.00,2024-04-15 12:19:00,,1,0
04.003.0018,,3,240,2347,40,,1,1,,1.00,2024-04-15 12:20:00,,1,0
04.003.0019,,3,240,2348,40,,1,1,,1.00,2024-04-15 12:20:00,,1,0
04.003.0020,,3,240,2349,40,,1,1,,1.00,2024-04-15 12:21:00,,1,0
04.003.0021,,3,240,2350,40,,1,1,,1.00,2024-04-15 12:22:00,,1,0
04.003.0022,,3,240,2344,40,,1,1,,1.00,2024-04-15 12:22:00,,1,0
04.003.0023,,3,240,2343,40,,1,1,,1.00,2024-04-15 12:23:00,,1,0
04.003.0024,,3,240,2351,40,,1,1,,1.00,2024-04-15 12:39:00,,1,0
04.003.0025,,3,240,2352,40,,1,1,,1.00,2024-04-15 12:39:00,,1,0
03.001.0233,,1,340,1182,431,,1,1,,12.00,2024-04-24 12:29:00,,1,0
03.001.0234,,1,180,1658,40,,1,1,,1.00,2024-04-29 10:30:00,,1,0
01.001.0440,,1,85,2353,432,,1,1,,1.00,2024-04-30 12:13:00,,1,0
01.005.0763,,5,85,2353,432,,1,1,,1.00,2024-04-30 12:13:00,,1,0
01.005.0764,,5,85,2354,432,,1,1,,1.00,2024-04-30 12:14:00,,1,0
02.001.0178,,1,20,2355,42,,1,1,,1.00,2024-05-15 10:39:00,,1,0
01.006.0183,,6,558,2356,319,,1,1,,4.00,2024-05-15 13:23:00,,1,0
01.001.0441,,1,45,2358,116,,1,1,,1.00,2024-05-30 09:44:00,,1,0
01.003.0419,,3,321,2357,40,,1,1,,1.00,2024-05-30 09:47:00,,1,0
01.005.0765,,5,110,2359,353,,1,1,,50.00,2024-06-17 11:50:00,,1,0
01.005.0766,,5,110,2360,353,,1,1,,50.00,2024-06-17 11:50:00,,1,0
01.005.0767,,5,12,2361,269,,1,1,,2.00,2024-06-18 11:46:00,,1,0
01.005.0768,,5,95,2362,368,,1,1,,20.00,2024-07-02 10:47:00,,1,0
01.005.0769,,5,85,2363,112,,1,1,,2.00,2024-07-22 11:32:00,,1,0
03.001.0235,,1,309,2364,434,,1,1,,1.00,2024-08-02 11:05:00,,1,0
03.001.0236,,1,499,2365,435,,1,1,,1.00,2024-08-02 11:09:00,,1,0
01.002.0177,,2,561,2366,15,,1,1,,1.00,2024-08-15 10:58:00,,1,0
03.001.0237,,1,75,2367,434,,1,1,,1.00,2024-09-02 11:18:00,,1,0
01.001.0442,,1,11,2368,40,,1,1,,1.00,2024-09-02 11:21:00,,1,0
01.001.0443,,1,11,2369,40,,1,1,,1.00,2024-09-02 11:25:00,,1,0
01.002.0178,,2,60,2370,51,,1,1,,1.00,2024-09-04 10:09:00,,1,0
02.001.0179,,1,178,368,396,,1,1,,2.00,2024-10-09 10:17:00,,1,0
01.003.0420,,3,72,2373,424,,1,1,,20.00,2024-10-15 12:38:00,,1,0
02.001.0180,,1,497,2374,40,,1,1,,4.00,2024-11-22 12:32:00,,1,0
05.001.0070,,1,267,2377,282,,1,1,,1.00,2024-11-26 13:30:00,,1,0
01.003.0421,,3,321,2376,436,,1,1,,1.00,2024-11-26 13:32:00,,1,0
01.005.0770,,5,562,2377,1,,1,1,,1.00,2024-11-26 13:32:00,,1,0
01.005.0771,,5,563,2378,388,,1,1,,1.00,2024-12-11 13:38:00,,1,0
03.001.0238,,1,327,2379,434,,1,1,,1.00,2024-12-30 10:28:00,,1,0
03.001.0239,,1,100,2380,52,,11,11,,1.00,2024-12-30 12:06:00,,1,0
03.001.0240,,1,564,2381,40,,1,1,,1.00,2025-01-16 10:53:00,,1,0
05.001.0071,,1,565,2382,40,,1,1,,2.00,2025-01-20 10:41:00,,1,0
01.005.0772,,5,21,2383,438,,1,1,,20.00,2025-01-20 11:15:00,,1,0
01.005.0773,,5,12,2384,424,,1,1,,1.00,2025-02-12 10:43:00,,1,0
02.001.0181,,1,86,2385,439,NEGRA,1,1,,10.00,2025-03-31 12:39:00,,1,0
01.003.0422,,3,370,1418,440,,1,1,,1.00,2025-04-02 17:05:00,,1,0
01.005.0774,,5,15,2387,424,,1,1,,1.00,2025-04-03 11:09:00,,1,0
03.001.0241,,1,75,2388,434,,1,1,,1.00,2025-05-09 11:01:00,,1,0
01.005.0775,,5,240,2389,441,DRA S.,1,1,,1.00,2025-05-09 11:14:00,,1,0
01.003.0423,,3,288,2390,37,PEQUEÑO,1,1,,1.00,2025-05-09 12:13:00,,1,0
01.003.0424,,3,5,2391,442,X 3 JERINGAS,1,1,,1.00,2025-05-09 12:30:00,,1,0
01.003.0425,,3,566,2392,443,,1,1,,1.00,2025-05-09 13:31:00,,1,0
01.002.0179,,2,567,2393,444,,1,1,,1.00,2025-05-09 13:46:00,,1,0
01.005.0776,,5,15,2394,388,,1,1,,1.00,2025-05-09 13:51:00,,1,0
01.005.0777,,5,87,2395,40,,1,1,,1.00,2025-05-09 17:36:00,,1,0
01.005.0778,,5,568,2396,441,,1,1,,1.00,2025-05-10 13:24:00,,1,0
01.005.0779,,5,562,2397,425,BAJA,1,1,,1.00,2025-05-10 13:42:00,,1,0
01.001.0444,,1,139,2398,116,,1,1,,1.00,2025-05-14 12:18:00,,1,0
01.005.0780,,5,317,2399,445,,1,1,,1.00,2025-05-14 12:26:00,,1,0
02.001.0182,,1,86,2402,446,,11,11,,1.00,2025-05-19 13:07:00,,1,0
03.001.0242,,1,550,2403,40,,1,1,,1.00,2025-06-05 16:57:00,,1,0
03.001.0243,,1,550,2404,40,,1,1,,1.00,2025-06-05 16:58:00,,1,0
01.005.0781,,5,85,2405,40,,1,1,,1.00,2025-06-06 12:18:00,,1,0
01.005.0782,,5,97,2406,79,P1LL2,1,1,,1.00,2025-06-25 10:25:00,,1,0
01.002.0180,,2,70,2407,40,,1,1,,1.00,2025-07-02 11:30:00,,1,0
01.002.0181,,2,70,2408,40,,1,1,,1.00,2025-07-02 11:33:00,,1,0
01.002.0182,,2,70,2409,40,,1,1,,1.00,2025-07-02 11:50:00,,1,0
01.002.0183,,2,70,2410,40,,1,1,,1.00,2025-07-02 11:50:00,,1,0
02.001.0183,,1,147,2412,40,,11,11,,1.00,2025-07-08 11:54:00,,1,0
01.003.0426,,3,321,2415,269,,1,1,,1.00,2025-07-15 12:54:00,,1,0
01.003.0427,,3,321,2416,269,,1,1,,1.00,2025-07-15 12:54:00,,1,0
01.003.0428,,3,6,2417,269,,1,1,,1.00,2025-07-15 12:55:00,,1,0
01.003.0429,,3,569,2418,109,,1,1,,1.00,2025-07-16 10:37:00,,1,0
01.003.0430,,3,570,2420,40,,1,1,,1.00,2025-07-16 11:15:00,,1,0
01.003.0431,,3,163,2419,40,,7,5,,1.00,2025-07-16 11:19:00,,1,0
01.005.0783,,5,94,2421,302,,1,1,,1.00,2025-08-15 18:47:00,,1,0
01.005.0784,,5,81,2422,224,,1,1,,1.00,2025-08-16 09:28:00,,1,0
01.005.0785,,5,95,2423,30,,1,1,,1.00,2025-08-25 17:42:00,,1,0
