siClasificacion,siSubClasificacion,iIdProducto,vCodigo,iNombre,iCaracteristica,iMarca,vModelo,siUnidadCompra,siUnidadConsumo,dStock,dCantidadMinima,dFechacreacion,dFechaUltimoMovimiento,bEstado,bEsdeConteo
1,5,2259,01.005.0616,85,2053,118,,1,1,NULL,1.00,2018-07-09 10:31:00,NULL,1,0
1,6,2260,01.006.0149,351,2054,319,,1,1,NULL,1.00,2018-07-20 12:27:00,NULL,1,0
1,6,2261,01.006.0150,472,2055,390,,1,1,NULL,1.00,2018-07-20 12:32:00,NULL,1,0
1,1,2262,01.001.0414,11,2056,298,,1,1,NULL,1.00,2018-07-25 10:53:00,NULL,1,0
1,1,2263,01.001.0415,11,2057,298,,1,1,NULL,1.00,2018-07-25 10:53:00,NULL,1,0
1,5,2264,01.005.0617,531,228,40,,1,1,NULL,1.00,2018-08-06 12:05:00,NULL,1,0
3,1,2265,03.001.0215,100,2058,40,,1,1,NULL,10.00,2018-08-28 12:09:00,NULL,1,0
3,1,2266,03.001.0216,100,2059,40,,1,1,NULL,10.00,2018-08-28 12:09:00,NULL,1,0
3,1,2267,03.001.0217,100,2060,40,,1,1,NULL,10.00,2018-08-28 12:10:00,NULL,1,0
3,1,2268,03.001.0218,100,2061,40,,1,1,NULL,10.00,2018-08-28 12:10:00,NULL,1,0
1,3,2269,01.003.0378,139,2062,23,,1,1,NULL,1.00,2018-08-29 12:46:00,NULL,1,0
1,1,2270,01.001.0416,11,2063,298,,1,1,NULL,1.00,2018-09-25 11:53:00,NULL,1,0
1,1,2271,01.001.0417,11,2064,298,,1,1,NULL,1.00,2018-09-25 11:54:00,NULL,1,0
1,3,2272,01.003.0379,139,2065,109,,1,1,NULL,1.00,2018-09-28 10:25:00,NULL,1,0
1,3,2273,01.003.0380,139,2066,109,,1,1,NULL,1.00,2018-09-28 10:25:00,NULL,1,0
1,5,2274,01.005.0618,532,2067,53,,1,1,NULL,1.00,2018-10-03 11:01:00,NULL,1,0
1,6,2275,01.006.0151,360,2068,279,,1,1,NULL,1.00,2018-10-16 12:06:00,NULL,1,0
1,5,2276,01.005.0619,85,2069,40,,1,1,NULL,1.00,2018-11-06 10:28:00,NULL,1,0
1,5,2277,01.005.0620,85,2070,40,,1,1,NULL,1.00,2018-11-06 10:29:00,NULL,1,0
1,3,2278,01.003.0381,488,2071,111,,1,1,NULL,1.00,2018-11-21 10:08:00,NULL,1,0
1,1,2279,01.001.0418,11,2072,298,,1,1,NULL,1.00,2018-12-04 13:04:00,NULL,1,0
1,1,2280,01.001.0419,11,2073,298,,1,1,NULL,1.00,2018-12-04 13:04:00,NULL,1,0
1,1,2281,01.001.0420,11,2074,298,,1,1,NULL,1.00,2018-12-04 13:05:00,NULL,1,0
1,1,2282,01.001.0421,11,2075,298,,1,1,NULL,1.00,2018-12-04 13:05:00,NULL,1,0
1,3,2283,01.003.0382,139,2076,23,,1,1,NULL,1.00,2018-12-18 10:11:00,NULL,1,0
1,5,2284,01.005.0621,85,2078,98,,1,1,NULL,1.00,2019-01-10 10:22:00,NULL,1,0
1,3,2285,01.003.0383,139,2077,23,,1,1,NULL,1.00,2019-01-11 10:21:00,NULL,1,0
1,3,2286,01.003.0384,139,2079,23,,1,1,NULL,1.00,2019-01-11 10:22:00,NULL,1,0
1,5,2287,01.005.0622,85,2080,348,,1,1,NULL,1.00,2019-04-09 10:12:00,NULL,1,0
1,1,2288,01.001.0422,533,2081,40,,1,1,NULL,1.00,2019-04-09 12:46:00,NULL,1,0
1,6,2289,01.006.0152,490,2082,40,,1,1,NULL,1.00,2019-06-12 11:17:00,NULL,1,0
3,1,2290,03.001.0219,55,2084,29,,1,1,NULL,1.00,2019-06-12 12:43:00,NULL,1,0
1,6,2291,01.006.0153,351,2101,40,,1,1,NULL,1.00,2019-07-05 12:03:00,NULL,1,0
1,5,2292,01.005.0623,85,2085,40,,1,1,NULL,2.00,2019-07-16 09:32:00,NULL,1,0
1,5,2293,01.005.0624,85,2085,40,,1,1,NULL,2.00,2019-07-16 09:34:00,NULL,1,0
1,5,2294,01.005.0625,85,2086,40,,1,1,NULL,2.00,2019-07-16 09:34:00,NULL,1,0
1,5,2295,01.005.0626,85,2087,40,,1,1,NULL,2.00,2019-07-16 09:35:00,NULL,1,0
1,5,2296,01.005.0627,85,2088,40,,1,1,NULL,2.00,2019-07-16 09:35:00,NULL,1,0
1,5,2297,01.005.0628,85,2089,40,,1,1,NULL,2.00,2019-07-16 09:36:00,NULL,1,0
1,5,2298,01.005.0629,85,2090,40,,1,1,NULL,2.00,2019-07-16 09:37:00,NULL,1,0
1,5,2299,01.005.0630,85,2091,40,,1,1,NULL,2.00,2019-07-16 09:47:00,NULL,1,0
1,5,2300,01.005.0631,85,2092,40,,1,1,NULL,2.00,2019-07-16 09:48:00,NULL,1,0
1,5,2301,01.005.0632,85,2093,40,,1,1,NULL,2.00,2019-07-16 09:48:00,NULL,1,0
1,5,2302,01.005.0633,85,2094,40,,1,1,NULL,2.00,2019-07-16 09:51:00,NULL,1,0
1,5,2303,01.005.0634,85,2095,40,,1,1,NULL,2.00,2019-07-16 09:52:00,NULL,1,0
1,5,2304,01.005.0635,85,2096,40,,1,1,NULL,2.00,2019-07-16 09:54:00,NULL,1,0
1,5,2305,01.005.0636,85,2097,40,,1,1,NULL,2.00,2019-07-16 09:58:00,NULL,1,0
1,5,2306,01.005.0637,85,2098,40,,1,1,NULL,2.00,2019-07-16 09:59:00,NULL,1,0
1,5,2307,01.005.0638,85,2099,40,,1,1,NULL,2.00,2019-07-16 09:59:00,NULL,1,0
1,5,2308,01.005.0639,85,2100,40,,1,1,NULL,2.00,2019-07-16 10:00:00,NULL,1,0
4,1,2309,04.001.0019,208,2102,40,,1,1,NULL,5.00,2019-07-31 10:16:00,NULL,1,0
4,1,2310,04.001.0020,208,2103,40,,1,1,NULL,5.00,2019-07-31 10:16:00,NULL,1,0
4,1,2311,04.001.0021,208,2104,40,,1,1,NULL,5.00,2019-07-31 10:16:00,NULL,1,0
4,1,2312,04.001.0022,208,2105,40,,1,1,NULL,5.00,2019-07-31 10:17:00,NULL,1,0
4,1,2313,04.001.0023,208,2106,40,,1,1,NULL,3.00,2019-07-31 11:10:00,NULL,1,0
4,1,2314,04.001.0024,208,2107,40,,1,1,NULL,3.00,2019-07-31 11:10:00,NULL,1,0
4,1,2315,04.001.0025,275,2108,40,,1,1,NULL,3.00,2019-07-31 11:20:00,NULL,1,0
1,5,2316,01.005.0640,85,2109,98,,1,1,NULL,2.00,2019-08-02 10:18:00,NULL,1,0
1,3,2317,01.003.0385,139,2110,23,,1,1,NULL,1.00,2019-08-02 12:26:00,NULL,1,0
1,3,2318,01.003.0386,139,2111,23,,1,1,NULL,2.00,2019-08-02 12:27:00,NULL,1,0
1,3,2319,01.003.0387,139,2112,23,,1,1,NULL,2.00,2019-08-02 12:27:00,NULL,1,0
2,1,2320,02.001.0158,102,2113,391,,1,1,NULL,1.00,2019-09-04 11:31:00,NULL,1,0
1,3,2321,01.003.0388,139,2115,269,,1,1,NULL,1.00,2019-09-06 12:24:00,NULL,1,0
2,1,2322,02.001.0159,191,2116,40,,1,1,NULL,1.00,2019-09-06 12:36:00,NULL,1,0
1,3,2323,01.003.0389,139,2117,1,,1,1,NULL,1.00,2019-10-25 12:38:00,NULL,1,0
1,5,2324,01.005.0641,12,2118,308,,1,1,NULL,1.00,2019-10-30 10:08:00,NULL,1,0
1,3,2325,01.003.0390,4,301,116,,1,1,NULL,1.00,2019-11-29 11:28:00,NULL,1,0
1,1,2326,01.001.0423,11,2119,298,,1,1,NULL,2.00,2019-12-10 12:31:00,NULL,1,0
1,1,2327,01.001.0424,11,2120,298,,1,1,NULL,2.00,2019-12-10 12:32:00,NULL,1,0
1,5,2328,01.005.0642,317,2121,122,,1,1,NULL,2.00,2019-12-11 12:20:00,NULL,1,0
1,5,2329,01.005.0643,85,2122,98,,1,1,NULL,1.00,2020-01-03 11:12:00,NULL,1,0
1,5,2330,01.005.0644,171,2123,368,,1,1,NULL,2.00,2020-02-05 10:53:00,NULL,1,0
1,5,2331,01.005.0645,182,2124,91,,1,1,NULL,1.00,2020-02-05 11:01:00,NULL,1,0
2,1,2332,02.001.0160,20,2125,392,,1,1,NULL,1.00,2020-02-05 12:55:00,NULL,1,0
3,1,2333,03.001.0220,363,2126,183,,1,1,NULL,1.00,2020-02-06 10:59:00,NULL,1,0
1,6,2334,01.006.0154,490,2127,393,,1,1,NULL,2.00,2020-02-07 11:24:00,NULL,1,0
1,6,2335,01.006.0155,536,2128,354,,1,1,NULL,1.00,2020-02-11 11:14:00,NULL,1,0
1,2,2336,01.002.0168,161,2129,328,,1,1,NULL,1.00,2020-03-03 11:11:00,NULL,1,0
1,5,2337,01.005.0646,179,1962,394,,1,1,NULL,2.00,2020-03-04 10:04:00,NULL,1,0
2,1,2338,02.001.0161,537,2130,40,,1,1,NULL,1.00,2020-03-05 10:32:00,NULL,1,0
1,5,2339,01.005.0647,110,2132,40,,1,1,NULL,20.00,2020-05-28 11:48:00,NULL,1,0
1,6,2340,01.006.0156,360,2133,40,,1,1,NULL,1.00,2020-05-28 12:03:00,NULL,1,0
1,5,2341,01.005.0648,94,2145,395,,1,1,NULL,100.00,2020-06-04 13:09:00,NULL,1,0
1,5,2342,01.005.0649,94,2136,395,,1,1,NULL,100.00,2020-06-04 13:10:00,NULL,1,0
1,5,2343,01.005.0650,94,2137,395,,1,1,NULL,100.00,2020-06-04 13:10:00,NULL,1,0
1,5,2344,01.005.0651,94,2138,395,,1,1,NULL,100.00,2020-06-04 13:11:00,NULL,1,0
1,5,2345,01.005.0652,94,2139,395,,1,1,NULL,100.00,2020-06-04 13:12:00,NULL,1,0
2,1,2346,02.001.0162,67,2140,56,,1,1,NULL,1.00,2020-06-09 09:20:00,NULL,1,0
1,5,2347,01.005.0653,538,2141,353,,1,1,NULL,20.00,2020-06-18 13:27:00,NULL,1,0
2,1,2348,02.001.0163,117,2142,396,,1,1,NULL,10.00,2020-06-24 11:51:00,NULL,1,0
1,5,2349,01.005.0654,176,2143,83,,1,1,NULL,1.00,2020-06-25 10:16:00,NULL,1,0
2,1,2350,02.001.0164,67,2144,56,,1,1,NULL,1.00,2020-06-25 10:17:00,NULL,1,0
1,5,2351,01.005.0655,139,2146,23,,1,1,NULL,1.00,2020-07-04 11:22:00,NULL,1,0
1,5,2352,01.005.0656,87,2147,40,,1,1,NULL,1.00,2020-07-04 11:53:00,NULL,1,0
1,5,2353,01.005.0657,539,2148,153,,1,1,NULL,10.00,2020-07-04 12:24:00,NULL,1,0
1,3,2354,01.003.0391,139,2149,23,,1,1,NULL,1.00,2020-08-05 16:48:00,NULL,1,0
1,3,2355,01.003.0392,139,2150,23,,1,1,NULL,1.00,2020-08-05 16:48:00,NULL,1,0
1,5,2356,01.005.0658,540,2151,40,,3,3,NULL,4.00,2020-08-05 16:50:00,NULL,1,0
1,5,2357,01.005.0659,110,711,397,,1,1,NULL,20.00,2020-08-05 16:52:00,NULL,1,0
1,5,2358,01.005.0660,94,2152,341,,1,1,NULL,100.00,2020-08-05 16:57:00,NULL,1,0
1,5,2359,01.005.0661,110,2153,398,,1,1,NULL,5.00,2020-08-06 16:58:00,NULL,1,0
1,5,2360,01.005.0662,240,1984,40,,1,1,NULL,2.00,2020-08-06 17:01:00,NULL,1,0
1,5,2361,01.005.0663,110,2153,399,,1,1,NULL,5.00,2020-08-06 17:08:00,NULL,1,0
1,5,2362,01.005.0664,110,2153,400,,1,1,NULL,5.00,2020-08-06 17:09:00,NULL,1,0
2,1,2363,02.001.0165,102,2155,401,,1,1,NULL,1.00,2020-08-06 17:26:00,NULL,1,0
2,1,2364,02.001.0166,102,2155,402,,1,1,NULL,1.00,2020-08-06 17:27:00,NULL,1,0
4,1,2365,04.001.0026,275,2156,40,,1,1,NULL,2.00,2020-08-21 10:21:00,NULL,1,0
1,5,2366,01.005.0665,87,2157,40,,1,1,NULL,50.00,2020-08-24 12:58:00,NULL,1,0
1,5,2367,01.005.0666,478,2158,40,,1,1,NULL,1.00,2020-08-25 12:09:00,NULL,1,0
1,5,2368,01.005.0667,85,2159,40,,1,1,NULL,2.00,2020-08-31 10:58:00,NULL,1,0
1,5,2369,01.005.0668,85,2160,40,,1,1,NULL,2.00,2020-08-31 10:59:00,NULL,1,0
1,5,2370,01.005.0669,85,2161,40,,1,1,NULL,2.00,2020-08-31 10:59:00,NULL,1,0
1,5,2371,01.005.0670,85,2162,40,,1,1,NULL,2.00,2020-08-31 10:59:00,NULL,1,0
1,5,2372,01.005.0671,85,2163,40,,1,1,NULL,2.00,2020-08-31 11:00:00,NULL,1,0
1,5,2373,01.005.0672,85,2164,40,,1,1,NULL,2.00,2020-08-31 11:01:00,NULL,1,0
1,5,2374,01.005.0673,85,2165,98,,1,1,NULL,2.00,2020-08-31 11:40:00,NULL,1,0
1,5,2375,01.005.0674,85,2166,98,,1,1,NULL,2.00,2020-08-31 11:40:00,NULL,1,0
1,5,2376,01.005.0675,94,260,353,,1,1,NULL,500.00,2020-09-09 13:19:00,NULL,1,0
2,1,2377,02.001.0167,178,1751,404,,1,1,NULL,2.00,2020-10-06 12:55:00,NULL,1,0
1,5,2378,01.005.0676,85,2167,301,,1,1,NULL,1.00,2020-10-06 13:45:00,NULL,1,0
1,6,2379,01.006.0157,360,1713,354,,1,1,NULL,1.00,2020-10-14 11:32:00,NULL,1,0
1,5,2380,01.005.0677,110,2153,406,,1,1,NULL,10.00,2020-10-28 12:04:00,NULL,1,0
1,5,2381,01.005.0678,94,259,405,,1,1,NULL,800.00,2020-11-04 12:14:00,NULL,1,0
1,3,2382,01.003.0393,139,2168,109,,1,1,NULL,1.00,2020-11-04 12:40:00,NULL,1,0
1,5,2383,01.005.0679,541,2169,407,,1,1,NULL,50.00,2020-11-06 12:37:00,NULL,1,0
1,5,2384,01.005.0680,542,2170,408,,1,1,NULL,100.00,2020-11-06 12:38:00,NULL,1,0
2,1,2385,02.001.0168,102,2171,40,,1,1,NULL,1.00,2020-11-13 10:23:00,NULL,1,0
1,5,2386,01.005.0681,94,259,353,,1,1,NULL,800.00,2020-11-20 10:32:00,NULL,1,0
1,5,2387,01.005.0682,94,260,92,,1,1,NULL,700.00,2020-11-20 10:32:00,NULL,1,0
1,6,2388,01.006.0158,543,938,354,,1,1,NULL,3.00,2020-11-30 11:55:00,NULL,1,0
1,3,2389,01.003.0394,249,2172,40,,1,1,NULL,1.00,2021-01-06 14:02:00,NULL,1,0
1,3,2390,01.003.0395,139,2173,1,,1,1,NULL,1.00,2021-01-07 15:15:00,NULL,1,0
1,3,2391,01.003.0396,139,2174,1,,1,1,NULL,1.00,2021-01-07 15:16:00,NULL,1,0
1,3,2392,01.003.0397,139,2176,1,,1,1,NULL,1.00,2021-01-07 15:16:00,NULL,1,0
1,3,2393,01.003.0398,139,2175,1,,1,1,NULL,1.00,2021-01-07 15:16:00,NULL,1,0
1,3,2394,01.003.0399,139,2177,1,,1,1,NULL,1.00,2021-01-07 15:19:00,NULL,1,0
1,3,2395,01.003.0400,139,2178,1,,1,1,NULL,1.00,2021-01-07 15:19:00,NULL,1,0
1,5,2396,01.005.0683,85,2179,118,,1,1,NULL,2.00,2021-01-13 11:11:00,NULL,1,0
1,5,2397,01.005.0684,85,2180,98,,1,1,NULL,2.00,2021-01-19 13:51:00,NULL,1,0
1,5,2398,01.005.0685,85,2181,98,,1,1,NULL,2.00,2021-01-19 13:52:00,NULL,1,0
1,1,2399,01.001.0425,11,2182,298,,1,1,NULL,1.00,2021-02-08 10:23:00,NULL,1,0
5,1,2400,05.001.0067,544,2183,410,,1,1,NULL,1.00,2021-02-10 13:03:00,NULL,1,0
1,5,2401,01.005.0686,94,260,405,,1,1,NULL,200.00,2021-03-02 13:28:00,NULL,1,0
2,1,2402,02.001.0169,252,2184,107,,11,11,NULL,1.00,2021-03-04 11:37:00,NULL,1,0
2,1,2403,02.001.0170,228,2185,56,,1,1,NULL,1.00,2021-03-04 11:40:00,NULL,1,0
1,5,2404,01.005.0687,85,2186,98,,1,1,NULL,2.00,2021-03-30 12:02:00,NULL,1,0
1,2,2405,01.002.0169,107,2187,40,,1,1,NULL,1.00,2021-05-04 12:15:00,NULL,1,0
1,2,2406,01.002.0170,107,2188,40,,1,1,NULL,1.00,2021-05-04 12:16:00,NULL,1,0
1,5,2407,01.005.0688,173,2189,40,,1,1,NULL,1.00,2021-05-05 12:49:00,NULL,1,0
1,5,2408,01.005.0689,173,2190,40,,1,1,NULL,1.00,2021-05-05 12:49:00,NULL,1,0
1,6,2409,01.006.0159,490,2191,411,,1,1,NULL,1.00,2021-06-01 13:34:00,NULL,1,0
1,5,2410,01.005.0690,94,260,412,,1,1,NULL,200.00,2021-07-02 11:42:00,NULL,1,0
1,3,2411,01.003.0401,132,2192,40,,1,1,NULL,2.00,2021-07-02 11:56:00,NULL,1,0
1,5,2412,01.005.0691,95,2193,413,,1,1,NULL,12.00,2021-07-02 12:46:00,NULL,1,0
1,5,2413,01.005.0692,303,2194,39,,1,1,NULL,2.00,2021-07-02 13:40:00,NULL,1,0
1,5,2414,01.005.0693,85,707,322,,1,1,NULL,2.00,2021-07-02 13:42:00,NULL,1,0
1,1,2415,01.001.0426,156,2195,40,,1,1,NULL,1.00,2021-07-13 11:45:00,NULL,1,0
1,1,2416,01.001.0427,156,2196,40,,1,1,NULL,1.00,2021-07-13 11:45:00,NULL,1,0
1,1,2417,01.001.0428,156,2197,40,,1,1,NULL,1.00,2021-07-13 11:47:00,NULL,1,0
1,1,2418,01.001.0429,156,2198,40,,1,1,NULL,1.00,2021-07-13 11:48:00,NULL,1,0
1,1,2419,01.001.0430,38,2199,1,,1,1,NULL,1.00,2021-07-13 12:54:00,NULL,1,0
1,1,2420,01.001.0431,38,2200,1,,1,1,NULL,1.00,2021-07-13 12:54:00,NULL,1,0
1,1,2421,01.001.0432,38,2201,1,,1,1,NULL,1.00,2021-07-13 12:54:00,NULL,1,0
1,1,2422,01.001.0433,38,2202,1,,1,1,NULL,1.00,2021-07-13 12:54:00,NULL,1,0
1,1,2423,01.001.0434,38,2203,1,,1,1,NULL,1.00,2021-07-13 12:55:00,NULL,1,0
1,1,2424,01.001.0435,38,2204,1,,1,1,NULL,1.00,2021-07-13 12:55:00,NULL,1,0
1,2,2425,01.002.0171,45,2205,40,,1,1,NULL,1.00,2021-07-30 11:39:00,NULL,1,0
1,2,2426,01.002.0172,118,2206,40,,1,1,NULL,1.00,2021-07-30 11:40:00,NULL,1,0
1,6,2427,01.006.0160,351,2207,354,,1,1,NULL,1.00,2021-08-02 11:58:00,NULL,1,0
1,6,2428,01.006.0161,490,2208,354,,1,1,NULL,1.00,2021-08-02 11:58:00,NULL,1,0
2,1,2429,02.001.0171,545,2210,40,,1,1,NULL,1.00,2021-08-06 09:27:00,NULL,1,0
1,3,2430,01.003.0402,139,2211,23,,1,1,NULL,1.00,2021-08-31 11:51:00,NULL,1,0
1,3,2431,01.003.0403,139,2212,23,,1,1,NULL,1.00,2021-08-31 11:51:00,NULL,1,0
1,3,2432,01.003.0404,139,2213,23,,1,1,NULL,1.00,2021-08-31 11:51:00,NULL,1,0
1,5,2433,01.005.0694,85,2214,98,,1,1,NULL,2.00,2021-09-03 09:45:00,NULL,1,0
1,5,2434,01.005.0695,85,2215,98,,1,1,NULL,1.00,2021-09-03 09:45:00,NULL,1,0
1,3,2435,01.003.0405,36,241,116,,1,1,NULL,1.00,2021-10-05 12:03:00,NULL,1,0
1,3,2436,01.003.0406,321,2216,1,,1,1,NULL,1.00,2021-10-13 11:13:00,NULL,1,0
1,3,2437,01.003.0407,321,2217,1,,1,1,NULL,1.00,2021-10-13 11:13:00,NULL,1,0
1,5,2438,01.005.0696,303,2218,1,,1,1,NULL,5.00,2021-10-29 11:22:00,NULL,1,0
3,1,2439,03.001.0221,479,2219,209,,1,1,NULL,1.00,2021-10-29 12:40:00,NULL,1,0
1,5,2440,01.005.0697,85,2220,40,,1,1,NULL,5.00,2021-11-03 10:47:00,NULL,1,0
1,5,2441,01.005.0698,171,2221,40,,1,1,NULL,5.00,2021-11-03 11:06:00,NULL,1,0
1,5,2442,01.005.0699,99,2222,40,,1,1,NULL,2.00,2021-11-05 10:31:00,NULL,1,0
1,5,2443,01.005.0700,171,2223,272,,1,1,NULL,5.00,2021-12-01 10:47:00,NULL,1,0
1,5,2444,01.005.0701,12,2224,40,,1,1,NULL,1.00,2022-01-04 13:41:00,NULL,1,0
1,5,2445,01.005.0702,209,2225,153,,1,1,NULL,2.00,2022-01-14 14:02:00,NULL,1,0
1,3,2446,01.003.0408,321,2226,241,,1,1,NULL,1.00,2022-02-01 11:51:00,NULL,1,0
1,5,2447,01.005.0703,85,2227,167,,1,1,NULL,1.00,2022-03-03 13:21:00,NULL,1,0
1,5,2448,01.005.0704,85,2228,167,,1,1,NULL,5.00,2022-03-03 13:21:00,NULL,1,0
1,5,2449,01.005.0705,85,2229,167,,1,1,NULL,5.00,2022-03-03 13:21:00,NULL,1,0
1,5,2450,01.005.0706,85,2230,167,,1,1,NULL,5.00,2022-03-03 13:22:00,NULL,1,0
1,5,2451,01.005.0707,85,2231,167,,1,1,NULL,5.00,2022-03-03 13:23:00,NULL,1,0
1,5,2452,01.005.0708,85,2232,167,,1,1,NULL,5.00,2022-03-03 13:23:00,NULL,1,0
1,3,2453,01.003.0409,45,2234,246,,1,1,NULL,1.00,2022-04-08 13:09:00,NULL,1,0
2,1,2454,02.001.0172,117,2235,414,,1,1,NULL,5.00,2022-05-04 10:54:00,NULL,1,0
1,3,2455,01.003.0410,6,2236,415,,1,1,NULL,1.00,2022-05-04 11:40:00,NULL,1,0
1,5,2456,01.005.0709,85,2237,98,,1,1,NULL,1.00,2022-05-30 11:54:00,NULL,1,0
1,5,2457,01.005.0710,173,2238,40,,1,1,NULL,1.00,2022-05-30 11:55:00,NULL,1,0
1,5,2458,01.005.0711,173,2239,40,,1,1,NULL,1.00,2022-05-30 11:55:00,NULL,1,0
1,5,2459,01.005.0712,173,2240,40,,1,1,NULL,1.00,2022-05-30 11:55:00,NULL,1,0
1,5,2460,01.005.0713,173,2241,40,,1,1,NULL,1.00,2022-05-30 11:56:00,NULL,1,0
1,5,2461,01.005.0714,173,2242,348,,1,1,NULL,1.00,2022-05-30 11:56:00,NULL,1,0
1,5,2462,01.005.0715,171,2243,368,,1,1,NULL,4.00,2022-06-07 11:59:00,NULL,1,0
1,2,2463,01.002.0173,160,2244,23,,1,1,NULL,3.00,2022-07-01 13:49:00,NULL,1,0
1,2,2464,01.002.0174,160,2245,23,,1,1,NULL,3.00,2022-07-01 13:50:00,NULL,1,0
3,1,2465,03.001.0222,43,1536,40,,1,1,NULL,1.00,2022-07-06 10:42:00,NULL,1,0
1,6,2466,01.006.0162,351,2246,40,,1,1,NULL,1.00,2022-08-15 12:46:00,NULL,1,0
1,5,2467,01.005.0716,546,2247,40,,1,1,NULL,1.00,2022-08-23 11:11:00,NULL,1,0
1,5,2468,01.005.0717,85,2248,40,,1,1,NULL,2.00,2022-08-31 13:14:00,NULL,1,0
1,5,2469,01.005.0718,85,2249,40,,1,1,NULL,2.00,2022-08-31 13:14:00,NULL,1,0
1,5,2470,01.005.0719,85,2250,40,,1,1,NULL,2.00,2022-08-31 13:15:00,NULL,1,0
1,5,2471,01.005.0720,171,2252,416,,1,1,NULL,4.00,2022-09-30 13:13:00,NULL,1,0
1,5,2472,01.005.0721,90,2251,417,,1,1,NULL,3.00,2022-09-30 13:13:00,NULL,1,0
1,5,2473,01.005.0722,85,2253,98,,1,1,NULL,2.00,2022-10-03 10:41:00,NULL,1,0
1,5,2474,01.005.0723,547,2254,40,,1,1,NULL,3.00,2022-10-03 12:36:00,NULL,1,0
3,1,2475,03.001.0223,211,2255,40,,1,1,NULL,1.00,2022-10-05 12:42:00,NULL,1,0
1,5,2476,01.005.0724,21,2256,74,,1,1,NULL,2.00,2022-10-12 10:26:00,NULL,1,0
1,3,2477,01.003.0411,139,2257,40,,1,1,NULL,1.00,2022-11-03 09:32:00,NULL,1,0
1,3,2478,01.003.0412,139,2258,40,,1,1,NULL,1.00,2022-11-03 09:32:00,NULL,1,0
1,3,2479,01.003.0413,139,2259,40,,1,1,NULL,1.00,2022-11-03 09:32:00,NULL,1,0
1,5,2480,01.005.0725,66,2260,40,,1,1,NULL,5.00,2022-11-10 10:12:00,NULL,1,0
1,5,2481,01.005.0726,66,2261,40,,1,1,NULL,5.00,2022-11-10 10:12:00,NULL,1,0
1,5,2482,01.005.0727,66,2262,40,,1,1,NULL,5.00,2022-11-10 10:12:00,NULL,1,0
1,5,2483,01.005.0728,344,2263,40,,1,1,NULL,5.00,2022-11-10 10:12:00,NULL,1,0
1,5,2484,01.005.0729,66,2264,40,,1,1,NULL,3.00,2022-11-10 10:13:00,NULL,1,0
1,6,2485,01.006.0163,477,2265,319,,1,1,NULL,1.00,2022-11-28 11:05:00,NULL,1,0
1,6,2486,01.006.0164,543,2266,319,,1,1,NULL,1.00,2022-11-28 11:08:00,NULL,1,0
1,6,2487,01.006.0165,360,2267,319,,1,1,NULL,1.00,2022-11-28 11:12:00,NULL,1,0
1,6,2488,01.006.0166,360,2268,354,,1,1,NULL,1.00,2022-11-28 11:18:00,NULL,1,0
1,6,2489,01.006.0167,360,1998,319,,1,1,NULL,1.00,2022-11-28 11:21:00,NULL,1,0
1,6,2490,01.006.0168,351,2269,354,,1,1,NULL,1.00,2022-11-28 11:28:00,NULL,1,0
1,5,2491,01.005.0730,548,2271,224,,1,1,NULL,1.00,2022-12-20 12:46:00,NULL,1,0
1,5,2492,01.005.0731,548,2272,224,,1,1,NULL,1.00,2022-12-20 12:46:00,NULL,1,0
1,5,2493,01.005.0732,85,2273,98,,1,1,NULL,4.00,2023-01-30 12:27:00,NULL,1,0
1,5,2494,01.005.0733,184,2274,66,,4,7,NULL,1.00,2023-01-31 12:48:00,NULL,1,0
1,5,2495,01.005.0734,184,2275,66,,4,7,NULL,1.00,2023-01-31 12:48:00,NULL,1,0
1,6,2496,01.006.0169,477,2276,354,,1,1,NULL,1.00,2023-02-02 10:02:00,NULL,1,0
1,6,2497,01.006.0170,360,2277,319,,1,1,NULL,3.00,2023-03-13 13:14:00,NULL,1,0
1,5,2498,01.005.0735,85,2278,98,,1,1,NULL,2.00,2023-04-04 13:08:00,NULL,1,0
1,2,2499,01.002.0175,60,2280,15,,10,10,NULL,1.00,2023-04-14 12:38:00,NULL,1,0
1,6,2500,01.006.0171,313,2281,354,,1,1,NULL,1.00,2023-04-18 10:22:00,NULL,1,0
1,6,2501,01.006.0172,490,2282,354,,1,1,NULL,1.00,2023-05-08 10:51:00,NULL,1,0
1,6,2502,01.006.0173,490,2283,354,,1,1,NULL,1.00,2023-05-08 10:51:00,NULL,1,0
3,1,2503,03.001.0224,243,2284,418,,1,1,NULL,1.00,2023-05-10 10:51:00,NULL,1,0
3,1,2504,03.001.0225,243,2285,418,,1,1,NULL,1.00,2023-05-10 10:51:00,NULL,1,0
3,1,2505,03.001.0226,243,2286,418,,1,1,NULL,1.00,2023-05-10 10:52:00,NULL,1,0
3,1,2506,03.001.0227,243,2287,418,,1,1,NULL,1.00,2023-05-10 10:52:00,NULL,1,0
2,1,2507,02.001.0173,549,2288,40,,1,1,NULL,1.00,2023-05-11 15:30:00,NULL,1,0
1,1,2508,01.001.0436,236,331,40,,1,1,NULL,1.00,2023-05-11 15:34:00,NULL,1,0
1,5,2509,01.005.0736,85,2289,167,,1,1,NULL,3.00,2023-05-30 15:46:00,NULL,1,0
1,5,2510,01.005.0737,85,2290,167,,1,1,NULL,2.00,2023-05-30 15:47:00,NULL,1,0
